message_type,occurence_timestamp,timeStampUTC,author,content,message,emoji,text_content
Chat Message,3:48:03,2026-01-24 11:13:28.485298,@mariaUlfadaengpalalo,"{'message': 'pelan pelan ', 'emoji': [], 'text_content': 'pelan pelan '}",pelan pelan ,[],pelan pelan 
Chat Message,3:48:03,2026-01-24 11:13:28.596984,@alfighnx,"{'message': 'AE AYAM ', 'emoji': [], 'text_content': 'AE AYAM '}",AE AYAM ,[],AE AYAM 
Chat Message,3:48:03,2026-01-24 11:13:28.545864,@Fhmii31,"{'message': 'suren ae ', 'emoji': [], 'text_content': 'suren ae '}",suren ae ,[],suren ae 
Chat Message,3:48:03,2026-01-24 11:13:28.706390,@diksapramana1504,"{'message': 'hayoyo ', 'emoji': [], 'text_content': 'hayoyo '}",hayoyo ,[],hayoyo 
Chat Message,3:48:03,2026-01-24 11:13:28.922771,@Kurniansyah1403,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:48:04,2026-01-24 11:13:29.152715,@kepo3034,"{'message': 'jangan di puji ', 'emoji': [], 'text_content': 'jangan di puji '}",jangan di puji ,[],jangan di puji 
Chat Message,3:48:04,2026-01-24 11:13:29.147836,@Human_IR,"{'message': 'AYAM NI AE ', 'emoji': [], 'text_content': 'AYAM NI AE '}",AYAM NI AE ,[],AYAM NI AE 
Chat Message,3:48:04,2026-01-24 11:13:29.505259,@HezyChan,"{'message': 'AE BEBAN ', 'emoji': [], 'text_content': 'AE BEBAN '}",AE BEBAN ,[],AE BEBAN 
Chat Message,3:48:04,2026-01-24 11:13:29.505626,@mahdiakmaljailani3080,"{'message': 'ayam AE mah ', 'emoji': [], 'text_content': 'ayam AE mah '}",ayam AE mah ,[],ayam AE mah 
Chat Message,3:48:04,2026-01-24 11:13:29.447517,@dalvindwizuyandri2004,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:48:04,2026-01-24 11:13:29.542026,@haortayoelarisianipar687,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:04,2026-01-24 11:13:29.695408,@fifa56555,"{'message': 'jangan keluar pasif nya plissss ', 'emoji': [], 'text_content': 'jangan keluar pasif nya plissss '}",jangan keluar pasif nya plissss ,[],jangan keluar pasif nya plissss 
Chat Message,3:48:04,2026-01-24 11:13:29.749858,@idrusrafia3809,"{'message': 'ae oon ', 'emoji': [], 'text_content': 'ae oon '}",ae oon ,[],ae oon 
Chat Message,3:48:04,2026-01-24 11:13:29.740586,@HarasaC,"{'message': 'AYAM ESPORT(AE) MAU DIANTER PULANG GAA NANTI DISIAPAIN TEMPAT SEPI BUAT NANGISS ', 'emoji': [], 'text_content': 'AYAM ESPORT(AE) MAU DIANTER PULANG GAA NANTI DISIAPAIN TEMPAT SEPI BUAT NANGISS '}",AYAM ESPORT(AE) MAU DIANTER PULANG GAA NANTI DISIAPAIN TEMPAT SEPI BUAT NANGISS ,[],AYAM ESPORT(AE) MAU DIANTER PULANG GAA NANTI DISIAPAIN TEMPAT SEPI BUAT NANGISS 
Chat Message,3:48:04,2026-01-24 11:13:29.840989,@muhammadtamjidmubarok1192,"{'message': 'AYAM AE ', 'emoji': [], 'text_content': 'AYAM AE '}",AYAM AE ,[],AYAM AE 
Chat Message,3:48:05,2026-01-24 11:13:30.233262,@kennyaja11,"{'message': 'tim ayam esports main jam brapa ? ', 'emoji': [], 'text_content': 'tim ayam esports main jam brapa ? '}",tim ayam esports main jam brapa ? ,[],tim ayam esports main jam brapa ? 
Chat Message,3:48:05,2026-01-24 11:13:30.235033,@irshanromero2334,"{'message': 'ae poke ', 'emoji': [], 'text_content': 'ae poke '}",ae poke ,[],ae poke 
Chat Message,3:48:05,2026-01-24 11:13:30.305493,@awaaa2857,"{'message': 'ae jagoo bgt plsss ', 'emoji': [], 'text_content': 'ae jagoo bgt plsss '}",ae jagoo bgt plsss ,[],ae jagoo bgt plsss 
Chat Message,3:48:05,2026-01-24 11:13:30.388547,@gilangkusnandar9637,"{'message': 'ae cupu cok ', 'emoji': [], 'text_content': 'ae cupu cok '}",ae cupu cok ,[],ae cupu cok 
Chat Message,3:48:05,2026-01-24 11:13:30.354267,@kelvindra674,"{'message': 'bot ae ', 'emoji': [], 'text_content': 'bot ae '}",bot ae ,[],bot ae 
Chat Message,3:48:05,2026-01-24 11:13:30.503484,@frenxzturu1531,"{'message': 'ae ayam ', 'emoji': [], 'text_content': 'ae ayam '}",ae ayam ,[],ae ayam 
Chat Message,3:48:05,2026-01-24 11:13:30.516049,@Latif-kv6bb,"{'message': 'AE bot ', 'emoji': [], 'text_content': 'AE bot '}",AE bot ,[],AE bot 
Chat Message,3:48:05,2026-01-24 11:13:30.776328,@Abvvb,"{'message': 'ae lawak ', 'emoji': [], 'text_content': 'ae lawak '}",ae lawak ,[],ae lawak 
Chat Message,3:48:05,2026-01-24 11:13:30.877840,@adits2217,"{'message': 'AE BOTT ', 'emoji': [], 'text_content': 'AE BOTT '}",AE BOTT ,[],AE BOTT 
Chat Message,3:48:05,2026-01-24 11:13:30.922290,@YuKus-q5h,"{'message': 'RRQ PULANG ', 'emoji': [], 'text_content': 'RRQ PULANG '}",RRQ PULANG ,[],RRQ PULANG 
Chat Message,3:48:06,2026-01-24 11:13:31.011872,@diazhimawan4404,"{'message': 'go go ae kocak ', 'emoji': [], 'text_content': 'go go ae kocak '}",go go ae kocak ,[],go go ae kocak 
Chat Message,3:48:06,2026-01-24 11:13:31.118077,@zrow22,"{'message': 'bot ', 'emoji': [], 'text_content': 'bot '}",bot ,[],bot 
Chat Message,3:48:06,2026-01-24 11:13:31.324152,@WilyAfriadi,"{'message': 'ae kalahan ', 'emoji': [], 'text_content': 'ae kalahan '}",ae kalahan ,[],ae kalahan 
Chat Message,3:48:06,2026-01-24 11:13:31.336748,@RendyBarokah,"{'message': 'ae gg ', 'emoji': [], 'text_content': 'ae gg '}",ae gg ,[],ae gg 
Chat Message,3:48:06,2026-01-24 11:13:31.457582,@mlbb-ow4yt,"{'message': 'ayoooo aeee ', 'emoji': [], 'text_content': 'ayoooo aeee '}",ayoooo aeee ,[],ayoooo aeee 
Chat Message,3:48:06,2026-01-24 11:13:31.441630,@Raiji471,"{'message': 'AE PULANG AJA ', 'emoji': [], 'text_content': 'AE PULANG AJA '}",AE PULANG AJA ,[],AE PULANG AJA 
Chat Message,3:48:06,2026-01-24 11:13:31.397658,@BagusRiyadi-v3d,"{'message': 'AE lol bamget ', 'emoji': [], 'text_content': 'AE lol bamget '}",AE lol bamget ,[],AE lol bamget 
Chat Message,3:48:06,2026-01-24 11:13:31.555737,@rifkymahakam7492,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:48:06,2026-01-24 11:13:31.527721,@ikhsansrinuryanto9678,"{'message': 'bot ae ', 'emoji': [], 'text_content': 'bot ae '}",bot ae ,[],bot ae 
Chat Message,3:48:06,2026-01-24 11:13:31.625358,@hayagaming2764,"{'message': 'bisa itu co ', 'emoji': [], 'text_content': 'bisa itu co '}",bisa itu co ,[],bisa itu co 
Chat Message,3:48:06,2026-01-24 11:13:31.582602,@gabriellajakumat1595,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:48:06,2026-01-24 11:13:31.734155,@samuelebenheizer9041,"{'message': 'ae pulangg ', 'emoji': [], 'text_content': 'ae pulangg '}",ae pulangg ,[],ae pulangg 
Chat Message,3:48:06,2026-01-24 11:13:31.691977,@Nashaaa-x1j,"{'message': 'kapan Rrq mae ? ', 'emoji': [], 'text_content': 'kapan Rrq mae ? '}",kapan Rrq mae ? ,[],kapan Rrq mae ? 
Chat Message,3:48:06,2026-01-24 11:13:31.744099,@xzridho,"{'message': 'ONIC BISAA APAAAAA HAAAAAAA?????!!????? ', 'emoji': [], 'text_content': 'ONIC BISAA APAAAAA HAAAAAAA?????!!????? '}",ONIC BISAA APAAAAA HAAAAAAA?????!!????? ,[],ONIC BISAA APAAAAA HAAAAAAA?????!!????? 
Chat Message,3:48:06,2026-01-24 11:13:31.897429,@dewaafreza9360,"{'message': 'lim kocul sok asik ', 'emoji': [], 'text_content': 'lim kocul sok asik '}",lim kocul sok asik ,[],lim kocul sok asik 
Chat Message,3:48:06,2026-01-24 11:13:31.996198,@FachrizaAlkif,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:06,2026-01-24 11:13:32.039141,@Mr-Joeep,"{'message': 'ae ayoooooooo ', 'emoji': [], 'text_content': 'ae ayoooooooo '}",ae ayoooooooo ,[],ae ayoooooooo 
Chat Message,3:48:06,2026-01-24 11:13:31.989896,@Rahmat-h9b,"{'message': '-1 jantung ', 'emoji': [], 'text_content': '-1 jantung '}",-1 jantung ,[],-1 jantung 
Chat Message,3:48:07,2026-01-24 11:13:32.235110,@yazidilmanyz1757,"{'message': 'AE BIT ', 'emoji': [], 'text_content': 'AE BIT '}",AE BIT ,[],AE BIT 
Chat Message,3:48:07,2026-01-24 11:13:32.173384,@dongeng_moviee5094,"{'message': 'hina ae jgn dipuji ', 'emoji': [], 'text_content': 'hina ae jgn dipuji '}",hina ae jgn dipuji ,[],hina ae jgn dipuji 
Chat Message,3:48:07,2026-01-24 11:13:32.326554,@KhaerilBariyah,"{'message': 'bismillaah yaallah ', 'emoji': [], 'text_content': 'bismillaah yaallah '}",bismillaah yaallah ,[],bismillaah yaallah 
Chat Message,3:48:07,2026-01-24 11:13:32.462724,@SulaimanAlqorni32,"{'message': 'bismillah ', 'emoji': [], 'text_content': 'bismillah '}",bismillah ,[],bismillah 
Chat Message,3:48:07,2026-01-24 11:13:32.586057,@tianperkasa508,"{'message': 'nt ae ', 'emoji': [], 'text_content': 'nt ae '}",nt ae ,[],nt ae 
Chat Message,3:48:07,2026-01-24 11:13:32.696099,@dewabudiharsono5412,"{'message': 'AE BOTT ', 'emoji': [], 'text_content': 'AE BOTT '}",AE BOTT ,[],AE BOTT 
Chat Message,3:48:07,2026-01-24 11:13:32.701946,@nurwijaya2008,"{'message': 'ae bott ', 'emoji': [], 'text_content': 'ae bott '}",ae bott ,[],ae bott 
Chat Message,3:48:07,2026-01-24 11:13:32.632069,@RevalDio29.,"{'message': 'LIM KOCUL BOT ', 'emoji': [], 'text_content': 'LIM KOCUL BOT '}",LIM KOCUL BOT ,[],LIM KOCUL BOT 
Chat Message,3:48:07,2026-01-24 11:13:32.812116,@turu7532,"{'message': 'sabar gaes ', 'emoji': [], 'text_content': 'sabar gaes '}",sabar gaes ,[],sabar gaes 
Chat Message,3:48:07,2026-01-24 11:13:32.861190,@MusthafaAnwarmustaqim,"{'message': 'nt ae ', 'emoji': [], 'text_content': 'nt ae '}",nt ae ,[],nt ae 
Chat Message,3:48:07,2026-01-24 11:13:32.939345,@MSadamalif,"{'message': 'pleasee jngn blunder... ', 'emoji': [], 'text_content': 'pleasee jngn blunder... '}",pleasee jngn blunder... ,[],pleasee jngn blunder... 
Chat Message,3:48:07,2026-01-24 11:13:32.886558,@gemadrajat4598,"{'message': 'AE KNTLL ', 'emoji': [], 'text_content': 'AE KNTLL '}",AE KNTLL ,[],AE KNTLL 
Chat Message,3:48:07,2026-01-24 11:13:32.934009,@ridhofebriyan9553,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:08,2026-01-24 11:13:33.044232,@Halviss-SZ,"{'message': 'SANTAI FYYYY ', 'emoji': [], 'text_content': 'SANTAI FYYYY '}",SANTAI FYYYY ,[],SANTAI FYYYY 
Chat Message,3:48:08,2026-01-24 11:13:33.013248,@Mppaaid,"{'message': 'kalah x aja ', 'emoji': [], 'text_content': 'kalah x aja '}",kalah x aja ,[],kalah x aja 
Chat Message,3:48:08,2026-01-24 11:13:33.010215,@daniahromo9129,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:48:08,2026-01-24 11:13:33.132450,@Cuplis1212,"{'message': 'hujat ae ', 'emoji': [], 'text_content': 'hujat ae '}",hujat ae ,[],hujat ae 
Chat Message,3:48:08,2026-01-24 11:13:33.147179,@rizkibaihaqi4193,"{'message': 'aee botttt ', 'emoji': [], 'text_content': 'aee botttt '}",aee botttt ,[],aee botttt 
Chat Message,3:48:08,2026-01-24 11:13:33.364466,@MiftaHurrozak-x6x,"{'message': 'combeak ini mah ', 'emoji': [], 'text_content': 'combeak ini mah '}",combeak ini mah ,[],combeak ini mah 
Chat Message,3:48:08,2026-01-24 11:13:33.401916,@guarrrrd666,"{'message': 'AEYAMMMMMMM ', 'emoji': [], 'text_content': 'AEYAMMMMMMM '}",AEYAMMMMMMM ,[],AEYAMMMMMMM 
Chat Message,3:48:08,2026-01-24 11:13:33.760227,@RIDHO_004,"{'message': 'KROCO ', 'emoji': [], 'text_content': 'KROCO '}",KROCO ,[],KROCO 
Chat Message,3:48:08,2026-01-24 11:13:33.703732,@Zeen-i5j,"{'message': 'bisa yok ', 'emoji': [], 'text_content': 'bisa yok '}",bisa yok ,[],bisa yok 
Chat Message,3:48:08,2026-01-24 11:13:33.949946,@skymc6495,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:08,2026-01-24 11:13:33.977548,@MANUSIAGANTENG-l9j,"{'message': 'ALTER EGO GO GO GO!!!! ', 'emoji': [], 'text_content': 'ALTER EGO GO GO GO!!!! '}",ALTER EGO GO GO GO!!!! ,[],ALTER EGO GO GO GO!!!! 
Chat Message,3:48:09,2026-01-24 11:13:34.079147,@Shin_Yushiro,"{'message': 'gg ae ', 'emoji': [], 'text_content': 'gg ae '}",gg ae ,[],gg ae 
Chat Message,3:48:09,2026-01-24 11:13:34.159930,@NothingYourKnow,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:48:09,2026-01-24 11:13:34.095983,@rafaalqzifari814,"{'message': 'rasa grand final bjir ', 'emoji': [], 'text_content': 'rasa grand final bjir '}",rasa grand final bjir ,[],rasa grand final bjir 
Chat Message,3:48:09,2026-01-24 11:13:34.184626,@ahmadfajar2089,"{'message': 'nt nt ae ', 'emoji': [], 'text_content': 'nt nt ae '}",nt nt ae ,[],nt nt ae 
Chat Message,3:48:09,2026-01-24 11:13:34.145567,@rafxz_pro,"{'message': 'TL GK BISA DI HANDALIN ARRGHHH ', 'emoji': [], 'text_content': 'TL GK BISA DI HANDALIN ARRGHHH '}",TL GK BISA DI HANDALIN ARRGHHH ,[],TL GK BISA DI HANDALIN ARRGHHH 
Chat Message,3:48:09,2026-01-24 11:13:34.268598,@ziyyia,"{'message': 'bot ', 'emoji': [], 'text_content': 'bot '}",bot ,[],bot 
Chat Message,3:48:09,2026-01-24 11:13:34.265593,@RiskyRisky-dh9hk,"{'message': 'ae balek ', 'emoji': [], 'text_content': 'ae balek '}",ae balek ,[],ae balek 
Chat Message,3:48:09,2026-01-24 11:13:34.311003,@crash-glx1918,"{'message': '#kamipercayaxepher ', 'emoji': [], 'text_content': '#kamipercayaxepher '}",#kamipercayaxepher ,[],#kamipercayaxepher 
Chat Message,3:48:09,2026-01-24 11:13:34.258982,@PRIB128,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:09,2026-01-24 11:13:34.317491,@AjunSmd-i4v,"{'message': 'ae ayam ', 'emoji': [], 'text_content': 'ae ayam '}",ae ayam ,[],ae ayam 
Chat Message,3:48:09,2026-01-24 11:13:34.578662,@EarthTwo,"{'message': 'kelass ', 'emoji': [], 'text_content': 'kelass '}",kelass ,[],kelass 
Chat Message,3:48:09,2026-01-24 11:13:34.915647,@fitrielvina1197,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:09,2026-01-24 11:13:34.972729,@ismacial_sovilian,"{'message': 'Ae sampah ', 'emoji': [], 'text_content': 'Ae sampah '}",Ae sampah ,[],Ae sampah 
Chat Message,3:48:09,2026-01-24 11:13:34.937692,@mahasagankasmara9766,"{'message': 'ae nih bos bukan badut onic ', 'emoji': [], 'text_content': 'ae nih bos bukan badut onic '}",ae nih bos bukan badut onic ,[],ae nih bos bukan badut onic 
Chat Message,3:48:09,2026-01-24 11:13:35.048446,@zaidanmuzaki8334,"{'message': 'hina terus ges ', 'emoji': [], 'text_content': 'hina terus ges '}",hina terus ges ,[],hina terus ges 
Chat Message,3:48:10,2026-01-24 11:13:35.280523,@hizkiastevenly1676,"{'message': 'el sabar ', 'emoji': [], 'text_content': 'el sabar '}",el sabar ,[],el sabar 
Chat Message,3:48:10,2026-01-24 11:13:35.339391,@divaseptia8333,"{'message': 'AEE LETS GOOOOOOOO ', 'emoji': [], 'text_content': 'AEE LETS GOOOOOOOO '}",AEE LETS GOOOOOOOO ,[],AEE LETS GOOOOOOOO 
Chat Message,3:48:10,2026-01-24 11:13:35.482839,@friischaa,"{'message': 'ae pulang aja bot ', 'emoji': [], 'text_content': 'ae pulang aja bot '}",ae pulang aja bot ,[],ae pulang aja bot 
Chat Message,3:48:10,2026-01-24 11:13:35.645980,@dhianalayadazalea6452,"{'message': '-1 jantung ', 'emoji': [], 'text_content': '-1 jantung '}",-1 jantung ,[],-1 jantung 
Chat Message,3:48:10,2026-01-24 11:13:35.637910,@diotanadian2581,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:10,2026-01-24 11:13:35.776709,@chz_214,"{'message': 'ae pasifff off ', 'emoji': [], 'text_content': 'ae pasifff off '}",ae pasifff off ,[],ae pasifff off 
Chat Message,3:48:10,2026-01-24 11:13:35.721399,@rudyrdtyaa4871,"{'message': '#HINA AE SEMUA ', 'emoji': [], 'text_content': '#HINA AE SEMUA '}",#HINA AE SEMUA ,[],#HINA AE SEMUA 
Chat Message,3:48:10,2026-01-24 11:13:35.742938,@RaihanGaming04,"{'message': 'mna yg komen GK jls tdi ppk ', 'emoji': [], 'text_content': 'mna yg komen GK jls tdi ppk '}",mna yg komen GK jls tdi ppk ,[],mna yg komen GK jls tdi ppk 
Chat Message,3:48:10,2026-01-24 11:13:35.785877,@athayatijanighaisan7649,"{'message': 'ae lol ', 'emoji': [], 'text_content': 'ae lol '}",ae lol ,[],ae lol 
Chat Message,3:48:10,2026-01-24 11:13:35.761345,@bataringan_xyz,"{'message': 'kalah ae ', 'emoji': [], 'text_content': 'kalah ae '}",kalah ae ,[],kalah ae 
Chat Message,3:48:10,2026-01-24 11:13:35.961966,@WildhanDeny-j6k,"{'message': 'bot maksa ', 'emoji': [], 'text_content': 'bot maksa '}",bot maksa ,[],bot maksa 
Chat Message,3:48:10,2026-01-24 11:13:35.947747,@naftalie335,"{'message': 'SABAR NOO ', 'emoji': [], 'text_content': 'SABAR NOO '}",SABAR NOO ,[],SABAR NOO 
Chat Message,3:48:11,2026-01-24 11:13:36.010799,@melissachan696,"{'message': 'ah kan berisik ngt nihkarbir malah muji ae ', 'emoji': [], 'text_content': 'ah kan berisik ngt nihkarbir malah muji ae '}",ah kan berisik ngt nihkarbir malah muji ae ,[],ah kan berisik ngt nihkarbir malah muji ae 
Chat Message,3:48:11,2026-01-24 11:13:36.193334,@febriantwahyupradayan6351,"{'message': 'asik bgt co ', 'emoji': [], 'text_content': 'asik bgt co '}",asik bgt co ,[],asik bgt co 
Chat Message,3:48:11,2026-01-24 11:13:36.204167,@JamaLuddin-oq9cf,"{'message': 'AE AYO!!!! ', 'emoji': [], 'text_content': 'AE AYO!!!! '}",AE AYO!!!! ,[],AE AYO!!!! 
Chat Message,3:48:11,2026-01-24 11:13:36.799941,@YanuardanaOni,"{'message': 'ini Caster goblok ', 'emoji': [], 'text_content': 'ini Caster goblok '}",ini Caster goblok ,[],ini Caster goblok 
Chat Message,3:48:11,2026-01-24 11:13:36.962836,@mimiyuliani,"{'message': 'kalah ', 'emoji': [], 'text_content': 'kalah '}",kalah ,[],kalah 
Chat Message,3:48:11,2026-01-24 11:13:37.069888,@renzz2977,"{'message': 'perpanjang evosss ', 'emoji': [], 'text_content': 'perpanjang evosss '}",perpanjang evosss ,[],perpanjang evosss 
Chat Message,3:48:12,2026-01-24 11:13:37.149376,@rima9150,"{'message': 'poke poke ', 'emoji': [], 'text_content': 'poke poke '}",poke poke ,[],poke poke 
Chat Message,3:48:12,2026-01-24 11:13:37.240539,@Syafiq-v2w,"{'message': 'ae pulang ajaaaaa ', 'emoji': [], 'text_content': 'ae pulang ajaaaaa '}",ae pulang ajaaaaa ,[],ae pulang ajaaaaa 
Chat Message,3:48:12,2026-01-24 11:13:37.190190,@PKnytyy,"{'message': 'ae jago banget ', 'emoji': [], 'text_content': 'ae jago banget '}",ae jago banget ,[],ae jago banget 
Chat Message,3:48:12,2026-01-24 11:13:37.327079,@fajarwahyudi9974,"{'message': 'SABAR BOT ', 'emoji': [], 'text_content': 'SABAR BOT '}",SABAR BOT ,[],SABAR BOT 
Chat Message,3:48:12,2026-01-24 11:13:37.403638,@BangZen-xn8xb,"{'message': 'mntp ae ', 'emoji': [], 'text_content': 'mntp ae '}",mntp ae ,[],mntp ae 
Chat Message,3:48:12,2026-01-24 11:13:37.433674,@faisalsalman9827,"{'message': 'ae bot bot ', 'emoji': [], 'text_content': 'ae bot bot '}",ae bot bot ,[],ae bot bot 
Chat Message,3:48:12,2026-01-24 11:13:37.536549,@RiskyRisky-dh9hk,"{'message': 'bot ', 'emoji': [], 'text_content': 'bot '}",bot ,[],bot 
Chat Message,3:48:12,2026-01-24 11:13:37.626822,@RafaAbdillah-sy8qt,"{'message': 'BALIK BOT RESET ', 'emoji': [], 'text_content': 'BALIK BOT RESET '}",BALIK BOT RESET ,[],BALIK BOT RESET 
Chat Message,3:48:12,2026-01-24 11:13:37.625449,@sulthanindrawan6924,"{'message': 'aeee pokeeeeee ', 'emoji': [], 'text_content': 'aeee pokeeeeee '}",aeee pokeeeeee ,[],aeee pokeeeeee 
Chat Message,3:48:12,2026-01-24 11:13:37.622283,@Clarissainarasahkah,"{'message': 'pasif ae mulai muncul kah ', 'emoji': [], 'text_content': 'pasif ae mulai muncul kah '}",pasif ae mulai muncul kah ,[],pasif ae mulai muncul kah 
Chat Message,3:48:12,2026-01-24 11:13:37.748217,@fathulmajid3669,"{'message': 'ae lawak ', 'emoji': [], 'text_content': 'ae lawak '}",ae lawak ,[],ae lawak 
Chat Message,3:48:12,2026-01-24 11:13:37.904274,@iqbalnasution8696,"{'message': 'AE BOT ', 'emoji': [], 'text_content': 'AE BOT '}",AE BOT ,[],AE BOT 
Chat Message,3:48:12,2026-01-24 11:13:38.067414,@fuuliigaming7529,"{'message': 'aeayam ', 'emoji': [], 'text_content': 'aeayam '}",aeayam ,[],aeayam 
Chat Message,3:48:13,2026-01-24 11:13:38.079759,@mysteroflight8341,"{'message': 'abis turret aja baru maju ', 'emoji': [], 'text_content': 'abis turret aja baru maju '}",abis turret aja baru maju ,[],abis turret aja baru maju 
Chat Message,3:48:13,2026-01-24 11:13:38.027703,@Habsy.Surya_Alfiansyah,"{'message': 'MAIN POU AJA ', 'emoji': [], 'text_content': 'MAIN POU AJA '}",MAIN POU AJA ,[],MAIN POU AJA 
Chat Message,3:48:13,2026-01-24 11:13:38.019710,@MartuaTamba-k9s9d,"{'message': 'PLIZZZZZZ ', 'emoji': [], 'text_content': 'PLIZZZZZZ '}",PLIZZZZZZ ,[],PLIZZZZZZ 
Chat Message,3:48:13,2026-01-24 11:13:38.135127,@adrianalkhairy3872,"{'message': 'ae bot ', 'emoji': [], 'text_content': 'ae bot '}",ae bot ,[],ae bot 
Chat Message,3:48:13,2026-01-24 11:13:38.217994,@mzidnidhiyau,"{'message': 'AEYAM ', 'emoji': [], 'text_content': 'AEYAM '}",AEYAM ,[],AEYAM 
Chat Message,3:48:13,2026-01-24 11:13:38.386370,@tianperkasa508,"{'message': 'nt nt ae ', 'emoji': [], 'text_content': 'nt nt ae '}",nt nt ae ,[],nt nt ae 
Chat Message,3:48:13,2026-01-24 11:13:38.299686,@RendyBarokah,"{'message': 'ae gg ', 'emoji': [], 'text_content': 'ae gg '}",ae gg ,[],ae gg 
Chat Message,3:48:13,2026-01-24 11:13:38.435603,@gilangkusnandar9637,"{'message': 'ae a nya ayam ', 'emoji': [], 'text_content': 'ae a nya ayam '}",ae a nya ayam ,[],ae a nya ayam 
Chat Message,3:48:13,2026-01-24 11:13:38.363752,@Daerylmazaki,"{'message': 'AE SAMPAHHH ', 'emoji': [], 'text_content': 'AE SAMPAHHH '}",AE SAMPAHHH ,[],AE SAMPAHHH 
Chat Message,3:48:13,2026-01-24 11:13:38.481039,@fiyaa_crxs,"{'message': 'ae ayamm ', 'emoji': [], 'text_content': 'ae ayamm '}",ae ayamm ,[],ae ayamm 
Chat Message,3:48:13,2026-01-24 11:13:38.650461,@agungch2110,"{'message': 'PULANG AJA LANGSUNG SUREN ', 'emoji': [], 'text_content': 'PULANG AJA LANGSUNG SUREN '}",PULANG AJA LANGSUNG SUREN ,[],PULANG AJA LANGSUNG SUREN 
Chat Message,3:48:13,2026-01-24 11:13:38.820631,@hatsunemiku1907,"{'message': 'pulang ae habis ini juga di comeback sama tlph ', 'emoji': [], 'text_content': 'pulang ae habis ini juga di comeback sama tlph '}",pulang ae habis ini juga di comeback sama tlph ,[],pulang ae habis ini juga di comeback sama tlph 
Chat Message,3:48:13,2026-01-24 11:13:38.757239,@Rafli12-j4x,"{'message': 'pls semoga menang ', 'emoji': [], 'text_content': 'pls semoga menang '}",pls semoga menang ,[],pls semoga menang 
